dialog_id,speakers,utterances,emotions
100,baa,dekh dekh yamraj aa gaya,fear
100,indu ,"are nehi baa, wo rosheh hain",neutral
100,rosheh,"daad, advocate uncle ne kaha hain ki lease renewal paper baa se sign karwa lijiye. ",neutral
100,baa,"main ja rahi hun, mai jaa rahi hun",fear
100,indu ,"baa, pehle papers sign kor lo, fir jana",neutral
100,baa,"haan haan, makan maya ke naam pe kar du haan, taki wo mujhe ihan se nikal de. hain nah?",fear
100,rosheh,lekin aap toh waise hi ja rahi hain,neutral
100,baa,"chup kar. dooriya, dapavar, chipawla. bakuda mere marne ke baad ise mere soksabha pe gaane mat dena",sadness
100,indu ,"on the contrary baa, main toh rosheh se hi gawayunga taki iska gaana sunka jo log nehi ro raahe na wo bhi roona suru kar dain, aur aap ki soksabha hit ho jaaye. ",joy
100,maya,indravadan baas,anger
100,indu ,"tum rahne do na maya mere aur baa ki chalti hai, hai nehi baa? ",neutral
100,sahil,baa,neutral
100,baa,kyan?,neutral
100,sahil,main main hun baa,neutral
100,baa,sahil babra,joy
100,sahil,"ji baa, aap ko kuye ka paani chaiye tha so main paani le aya hun ",joy
100,rosheh,kaha se?,neutral
100,sahil,"kuye se, obviously",contempt
100,baa,gangajal le aa babla,sadness
100,indu ,abhi ish baakt banarash kaha jayega bechara?,neutral
100,baa,keya?,neutral
100,sahil,baa aap ish lease renewal papers pe sign kijiye na,neutral
100,baa,mere pair,sadness
100,maya,aap ko sign haat se karni hain baa,contempt
100,baa,"pair daaba, bare ghaar ke beti tera haath chala",anger
100,sahil,baa baa sign,neutral
100,baa,ha laa. aaaaah kapre dekh ke dhoka maar rahi keya? bakuda maine tujhe kaha tha ki kohi sidhi sadhi chote ghaar ke larki ke saath saadi kar. iye nakchari mere seva keya karegi ,contempt
100,maya,aap thik hain baa? ,neutral
100,baa,hun. main sign kar dungi naa toh fir se hathore maregi paun pe. haha. de sign karti hun,joy
100,indu ,marne waali baat toh bhul gayi,joy
100,baa,"le ho gayi sign. are maya beta, mere marne ke baad iye karak tu raakh lena haan. nehi toh sikayat karogi ki baa ne kuch diya hi nehi. are bakuda",joy
100,indu ,haa baa,neutral
100,baa,main ila ko packet dena chati hun. ila ko bula. tere bapuji kaha hain?,neutral
100,indu ,baa baa bapuji ilaben ki ghaar hi gaye hain aur kahke gaye hain ki wahi se khana khake ayenge,neutral
100,baa,beti ka ghaar ka paani pina bhi paap hain. ila ko bula. main use kuch de dungi paap utarne ke liye,sadness
101,monisha,theek se wajan karana,neutral
101,sahil,monisha,neutral
101,monisha,"abhi ayi. yeh, ye bhi rakho.",anger
101,sahil,"monisha, iss churidaar me nara nhi hai.",neutral
101,monisha,to kisee aur churidaar ka nara nikalke dalo na isme sahil.,neutral
101,sahil,ish churidar ka nara kaha gaya.,neutral
101,monisha,"radde ka wajan ho jane do, deti hun.",neutral
101,sahil,raddee ka wajan aur churidaar ke naare ka kya sambandh hai?,neutral
101,monisha,"akhabaar ke baad magazine ka bundle bechungi nah, toh tumhaara naada mainne",neutral
101,sahil,mera choodeedaar ka naara istemaal kiya woh bundle bandne ke liye?,surprise
101,monisha,haan to kuchh aur ghar mein tha nehi na sahil?,neutral
101,sahil,"wo magazine me se nara nikalo, come on.",anger
101,monisha,sahil 1 minute na kya,anger
101,sahil,"nada do na, come on fast",anger
101,monisha,"ok fine. toot gya. isiliye kehte hai humesha churidar me na, zip lagani chahiye",fear
101,person1,haan,neutral
101,sahil,"keya haan? tum chalo niklo yan se. ek minute, ye brown cover keya hain? kuch important to nhi hai?",surprise
101,monisha,"nahi, wo municipality ka koi faltu report hai.",neutral
102,indu ,correct. baa ne mujhse kaha tha ek bara envelop lane ko. uss bakt wo lease ke papers table pe pare hue the. ,neutral
102,ila ,"iye packet dete hue baa ne mujhe kaha tha ki ise samhal ke rakhna, bohot kimti hain. maine rakh diye toh rakh diye",joy
102,madhu,"ha ha, jelly bohot acchi thi. ",joy
102,maya,aur du?,neutral
102,madhu,"jelly jelly, bohot acchi thi",joy
102,maya ,ha wo mujhe pata hain. main puch rahi thi ki aur du?,anger
102,madhu,haa?,neutral
102,ila ,"nehi nehi maya aur maat de, thaand hain na, gala kharap ho jayega.",neutral
102,indu ,are to accha hi hain na ilaben. kamse kam iske haa haa toh nehi sunne paregi,disgust
102,madhu,haa?,neutral
102,indu ,maya pura bowl le ayo jelly ka,anger
102,ila ,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge. ",joy
102,maya,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,sadness
102,indu ,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala. ",neutral
102,maya,aap pata chala ki pata kyun nehi chala,surprise
102,madhu,iye toh baa ki kankan hain,joy
102,ila ,"haa haa maya, ise tu rakh le. tujhe pasand hain na. baa ke baat ka bura maat man na, haa. ",neutral
102,maya,"nehi ilaben, aap rakhiye kankan. baa chati thi ki aap hi rakhe. ",contempt
102,indu ,"toh ilaben ek kaam karo na, app iye monisha ko de do, bechari kuch ho jayegi. ",neutral
102,maya,theek hain main rakh leti hun. aap itna force kar rahi hi ki ilaben rakh leti hun main. ,neutral
102,madhu,are isme se to baa ke kankan nikle ila. toh lease ke papers kaha gaye?,surprise
103,sahil,bina padhe tum wo paper raddi me kaise daal diye?,anger
103,monisha,"wo thori mote mote se the, toh maine socha faltu honge",fear
103,maya,indravadan ke naam pe important registered papers tum liye hi kyun?,anger
103,monisha,wo aap ush din ghar pe thi nehi toh keya karti?,sadness
103,indu,"correct, maya kusur tumhara hi hain. tum ush din ghar pe kyun nehi thi bhai?",contempt
103,monisha,mammi ji ush din wo swarupra singh ki ghar gayi thi na,neutral
103,maya,please unka naam thora tammez se lo monisha. wo padmabhushan swarupa singh hain. ,contempt
103,monisha,unka asli naam padmabhushan hain?,surprise
103,sahil,"aree, padmabhushan unhe khetab mila hain. classical singing ke liye. ",contempt
103,monisha,matlab wo ompoori ji ke dubbing nehi karti?,surprise
103,maya,"ompoori ji ki dubbing? huh, kise kaha iye tumhe?",surprise
103,sahil,"ahh, wo dekhiye, app ke piche wo jo chup raha he na wo. daad, bahar aiye. ",neutral
103,indu,"haa, tum uske awaz sune hain? kitne bhari hain. jar wo phone pain 'hello, maya hain' kahta hain toh aisa lagta hain ke kohi don baat kar raha hain. ",fear
103,maya ,what nonsense! tumne unhe gaana gaate hue suna hain kabhi?,anger
103,indu,"of course, main toh bachane daura bhi tha. ",neutral
103,sahil,bachane?,surprise
103,indu,"haan, wo ek din stage pe mike pakarke aaaaaa kar rahi thi, toh mujhe laga use shock laga, mike ke through. ",neutral
103,maya,you are so funny indravadan. tum circus pe joker ka kaam kyun nehi karte? haan? ,disgust
103,sahil,"well said mom, kam se kam uha tambu toh milega rahne ke liye. kynke daad agar lease ke paper nehi mile na toh iye building toh geyi. yaad kijiye daad kaha rakhe hain aapne lease ke papers. ",anger
103,indu,sahil maine ehi rakhe the yaar. ,anger
103,maya,"aree magar iha se toh sirf tumhare kapre, iye one thousand and one dirty jokes ki kitaab aur chocolate chips cookies ka dabba mila hain. chaar saal purane cookies ka dabba kohi cupboard pe kaise rakh sakta hain indravadan?",disgust
103,indu,"kyun, tum pachaas saal purane jewar cupboard pe nehi rakhti?",contempt
103,maya,"aah, this man. sahil beta, sayed tumhare ghar ho, tumhare tijori me galati se rakh diya ho, haan. ",neutral
103,sahil,hamare tijori me se gur ka dibba mila hain mom,neutral
103,maya,monishaaa,surprise
103,monisha,"wo kitchen main chuhe aate hain na, toh unse bachane ke liye maine gur ka dabba tijori me rakh diya. ",neutral
103,maya,what a wanderful idea monisha. sayed tumne important documents pressure cooker main rakh diye ho hain na. ja kaarke dhundho unhe. ,anger
103,sahil,calm down moom. ush inamdaar ne ek hapta diya hain na.,neutral
103,rosheh,"eureka, eureka. guys, look what i found",joy
103,maya,mil gaye,joy
103,sahil,keya mil gaye papers lease ke?,joy
103,rosheh,"nehi. lekin mom aur daad ke marriage anniversary par maine jo kabita likhi thi, wo kisi ne mattress ke niche chupa di thi. wo mil gaye, yippieeeeee",joy
103,indu,"sahil, maine jalane ko kaha tha na?",anger
103,rosheh,abhi sune deta hun,joy
103,sahil,"baad me. jar hum jhopri pe jayenge na rahne ko, unha sunana. kyunki uha pe na tv hoga, na radio hoga. toh isse behtar entertainment aur keya ho sakte hain. ",disgust
103,indu,"ilabahen. iyaad hain, jis din baa ne iye lease ke papers sign kiye the, ush din ilaben iyi thi. ho sakta hain wo papers ilaben ko de diye ho. ",joy
103,maya,"absolutely indu. phone karo, phone karo. ilaben ko.",joy
103,rosheh,tab tak main kabita sune deta hun,neutral
103,indu,main phone karke ata hun,fear
103,sahil,main cupboard me dhundta hun,fear
103,monisha,"maine papers dekchi pe rakh diye honge, mammi jii",fear
104,krish,"atma ropon proypg ka madyam, the experiment of spirit plantation, iss proyog ke jariye hum baa ko niche bula sakte hain ",neutral
104,sahil,"baa upar terrece pe papad nehi sukha rahe hain. wo usse bhi bohot upar geye hain, she is dead. you understand na krish? ",contempt
104,maya,are sahil koshish toh karne do,neutral
104,sahil,"mom, app of all people ish andhabiswas bhare batain pain biswas karegi aab?",surprise
104,indu,"monisha ko koshti rahti ho. are maya toh kis din keya karna iye bhi puchti rahti hain ush churail se, keya naam hain uska, ha sumitra majumder se",contempt
104,krish,woh churail meri chachi hain,sadness
104,indu,"woh sorry sumitra nehi, wo kyun wo black magic karne wali dian. han sanjeevani majumder se",contempt
104,sonya,"daad, wo iske mammi hain",fear
104,indu,"oh, fir toh kuch nehi ho sakta",sadness
104,maya,"right, ish liye please jara chup raho",contempt
104,krish,"accha iye batao ki madhyam kyun banega? mere kahne ka matlab hain ki baa ke atma kiske sarir main layenge? uncle, aap madhyam kuyn nehi baan jaate?",neutral
104,indu,are nehi nehi. main agar madhyam ban geya toh baa baat kisse karegi? ,neutral
104,indu,"unless you want a double role. hey bakora, boli thi ki tu kohi chooti ghar ke ladki se saadi karna, maya toh bilkul bakwas hain. nehi nehi baa maaf kar do har insaan se galati hote hain",contempt
104,maya,ho geya indravadan?,neutral
104,indu,"nehi nehi what i mean to say ki i knew baa, wo kisi maard ki body main comfortable feel nehi karti ",neutral
104,maya,yaa thats right. isi liye madhyam monisha banegi. ,neutral
104,monisha,main? nehi nehi main nehi,fear
104,maya,monisha hum ish baakt jish situation main faase hain wo tumhare laparwayi ki bajay se hain. toh tumhara faarz banta hain ki..dont you agree? sahil what do you say?,contempt
104,monisha,sahil,fear
104,sahil,absolutely i mean monisha tumhe iye karna hoga aur waise bhi mujhe nehi lagta iye successful hone wala hain toh why do not you give it a short try?,neutral
104,krish,"he might not be wrong. what i mean to say ke iye experiment main pahle do baar kar chuka hun, and it failed.",neutral
104,indu,waah,joy
104,krish,so lets see ki i mean this is a fresh attempt ,neutral
104,monisha,"lekin mammi ji, agar main mar gayi toh?",fear
104,maya,aisa kuch hoga. agar kuch hua toh main dekh lungi use ,neutral
104,monisha,"are mammi ji, mujhe wo dhoobi se bara rupain lene hain, niche main sasariya ji ke paash mere steel ka dibba para hua hain, aur",fear
104,sonya,quiet! krish are you ready?,neutral
104,krish,haan haan ,joy
104,sonya,start,neutral
104,krish,baa ka kamra kyun sa tha?,neutral
105,monisha,"bakura, mere pair bakura. ",sadness
105,indu,baa,surprise
105,monisha,"mere pair bakura, main daard se mari ja rahi hun",sadness
105,maya ,wow that is absolutely baa,surprise
105,sonya,"krish, iye kaise kiya tumne? please tell me how did you do it",surprise
105,krish,"sonya main bhi iye soch raha hun, it actually worked yaar",surprise
105,monisha,main maar rahi hun bakura,fear
105,rosheh,pair se? lekin abhi abhi toh paida huye hain. ,surprise
105,monisha,"iye kyan bola? wo dordaya, rosheh. nikaal de isko, ghaar se bahar nikaal de. ",anger
105,indu,ha ha ha ba ba ba ba. wo wo baataiye na app wo lease ke papers kaha raakhain hain. warna iye government waalo hum ko ghaar se nikaal denge. please,fear
105,monisha,lease ke kagaj. ,neutral
105,indu,ha ha ha ,joy
105,monisha,lease ke kagaj toh wo wo wo hay bhagwan ,fear
106,indu,its amazing,joy
106,sonya,"fantastic, did i tell you dad? ",joy
106,maya,incredible absolutely incredible krish. accha wo hosh main kab ayengi? ,joy
106,krish,aaa i don't know aunti,neutral
106,sonya,accha krish ek baat batao. iye baa aise kyun behave kaar rahi thi jaise ki unhe pata hi nehi wo atma hain kisi aur ki sarir main ,neutral
106,krish,"wo na, wo i dont know",neutral
106,maya,lekin baa ki atma chaali toh nehi jayegi na hum usko puch le uske pahle,fear
106,krish,well i dont know,neutral
106,indu,"what do you know krish? i mean tum pasina pasina ho raha hun, that you know ki wo bhi nehi pata?",contempt
106,maya,"are bechare ka pehla pehla successful experiment hain, thora baukla geya hain its just",neutral
106,indu,"okay i am sorry, pani piyoge?",joy
106,krish,i dont know,fear
106,indu,baa ki atma ko bapas bhijwana to ata hain na?,anger
106,maya,you dont know,fear
107,monisha,bakura,neutral
107,indu,keya hua baa?,neutral
107,monisha,iye sahil babla pagal ho geya hain bakura. isne keya kiya pata hain?,anger
107,indu,"keya kiya tune sahil? are besharam abb iye teri dadima hain, thora toh sabar kar sakta na tu",disgust
107,sahil,daad maine ise sirf monisha kahke pukara hain and thats all,anger
107,monisha,lekin kuyn babla?,neutral
107,indu,wo baa keya hain wo german sikh raha hain na aur german main dadima ko monisha kahke bulata hain ,joy
107,monisha,toh thik,neutral
107,sahil,this is pure unadulterated nonsense and i refuse to believe in this hocus-pocus,contempt
107,indu,dekho ,neutral
107,sahil,nehi nehi leave me alone,contempt
107,indu,sahil sahil,neutral
107,monisha,babla toh bohot sari german sikh geya hain hain bakura?,joy
107,maya,"baa chaaye aa geyi. main pilati hun, iye lijiye, lijiye",joy
107,monisha,hey bakura,neutral
107,indu,haan bolo baa,neutral
107,monisha,jara police ko phone laga toh,anger
107,indu,haa baa aur keya kahu?,neutral
107,monisha,ke iye maya chor hain,anger
107,indu,okay,neutral
107,maya,are keya okay? maine keya churaya hain?,surprise
107,monisha,"mere kankan churaye, chorti. ab toh mere aakhain bhi nehi band huyi aur isne mere haat se mere kare utar liye. ab toh main hargis nehi batayungi ke lease ke kagaj kaha rakhain hain jaa ",anger
107,maya,"baa nehi nehi aisa maat kahiye, maine toh euhi pahne the, aap hi pahan lijiye na. dekhiye dekhiye aree bhaa kitne acche lagte hain iye kare aapke haat main, so lovely naa ",joy
107,monisha ,mammi ji aapne mujhe itne peyar se kankan pahnayain,surprise
107,maya,monisha,surprise
107,monisha,"aah, mere sar itna bhaari bhaari sa kuyn lag raha hain? mammi ji mujhe ghar le ke chaliyain",neutral
107,maya,"nehi nehi lete raho, lete raho aahi lete raho",neutral
107,monisha,are lekin mera wo serial uska pati sifr mera hain suru hone ka time ho geya hain ,neutral
107,maya ,kal repeat dekh lena okay?,neutral
107,monisha,lekin mammi ji,sadness
107,maya,"off god's sake, keya rakha hain wo sare hue serials main? chup chap iha lete raho. jab wo papers mil jayenge uske baad chae jana okay? ",anger
107,monisha,"no okay maya, dekha bakura dekha teri bibi ka asli roop. main lease ke papers de dungi toh mujhe ghar se nikal degi ",fear
107,maya,nehi baa aisa thori karungi main? ,joy
107,monisha,abhi main maar jayungi lekin lease ki papers kaha hain iye nehi bataungi matlan nehi batayungi ,anger
108,sahil ,"abhi monisha ko jagao, i got to take her to the psychiatrist",neutral
108,rosesh,bari muskil se soyi hain baa,neutral
108,sahil ,iye baa nehi hain,anger
108,rosesh,iye baa hain bhai. jab ika dil bahlane ke liye maine apne neyi kabita sunayi tab inhone mujhe thappar mara ,neutral
108,sahil ,tumhare kabita sunke tumhe kohi bhi thappar marega rosheh iska matlab har kohi baa toh nehi hain na ,contempt
108,monisha,babla aya hain. babla kitne baje hain?,joy
108,sahil ,no baj raha hain monisha ,neutral
108,monisha,"tv chala rosesh, kbc ane wala hain, chala ",neutral
108,rosesh,wo toh khatam ho gaya hain baa,neutral
108,monisha,"kbc toh dash baje khatam hota hain dordaya, chala tv",anger
108,rosesh,app ko waise bhi thik se kaha dikhai deta hain baa,neutral
108,monisha,"par sunai toh deta hain na aap ke computers pe ageya agla sawal. maya ke sabcheye bari burai kaunsi hain, a maya ki dadagiri. b maya ka bura swabhab. c maya ka high society dhong aur d maya ke blouse",contempt
108,ila,are iye toh ekdam baa hain,joy
108,monisha,kyan? ila. ilabeta tu aa gayi. ,neutral
108,ila,ha ha baa kaise hain tu?,joy
108,monisha,marne ke liye taiyaar hun beta ,sadness
108,madhu,iye wheelchair pe kyun hain monisha?,neutral
